
Récapitulatif de mes puissances atteintes en W

Date et heure de relève par le distributeur;Puissance atteinte (W);Nature de la donnée
05:00:00;2652;Réelle
04:30:00;2472;Réelle
04:00:00;2465;Réelle
03:30:00;2181;Réelle
03:00:00;2278;Réelle
02:30:00;1994;Réelle
02:00:00;2091;Réelle
01:30:00;2707;Réelle
01:00:00;1904;Réelle
00:30:00;2520;Réelle

13/01/2025;;
00:00:00;2586;Réelle
23:30:00;1598;Réelle
23:00:00;1695;Réelle
22:30:00;2311;Réelle
22:00:00;2408;Réelle
21:30:00;3024;Réelle
21:00:00;3121;Réelle
20:30:00;2837;Réelle
20:00:00;2934;Réelle
19:30:00;2650;Réelle
19:00:00;2643;Réelle
18:30:00;2463;Réelle
18:00:00;2456;Réelle
17:30:00;2172;Réelle
17:00:00;2269;Réelle
16:30:00;1985;Réelle
16:00:00;2082;Réelle
15:30:00;1798;Réelle
15:00:00;1895;Réelle
14:30:00;1611;Réelle
14:00:00;1708;Réelle
13:30:00;1424;Réelle
13:00:00;1417;Réelle
12:30:00;2137;Réelle
12:00:00;2130;Réelle
11:30:00;1846;Réelle
11:00:00;1943;Réelle
10:30:00;1659;Réelle
10:00:00;1756;Réelle
09:30:00;1472;Réelle
09:00:00;1569;Réelle
08:30:00;2185;Réelle
08:00:00;2282;Réelle
07:30:00;1998;Réelle
07:00:00;1991;Réelle
06:30:00;1811;Réelle
06:00:00;1804;Réelle
05:30:00;2020;Réelle
05:00:00;2117;Réelle
04:30:00;2733;Réelle
04:00:00;1930;Réelle
03:30:00;2546;Réelle
03:00:00;2643;Réelle
02:30:00;2359;Réelle
02:00:00;2456;Réelle
01:30:00;2172;Réelle
01:00:00;2165;Réelle
00:30:00;1985;Réelle

12/01/2025;;
00:00:00;2051;Réelle
23:30:00;1963;Réelle
23:00:00;2060;Réelle
22:30:00;2676;Réelle
22:00:00;2773;Réelle
21:30:00;2489;Réelle
21:00:00;2586;Réelle
20:30:00;2302;Réelle
20:00:00;3195;Réelle
19:30:00;3015;Réelle
19:00:00;3008;Réelle
18:30:00;2724;Réelle
18:00:00;2821;Réelle
17:30:00;1637;Réelle
17:00:00;1734;Réelle
16:30:00;1450;Réelle
16:00:00;1547;Réelle
15:30:00;2163;Réelle
15:00:00;2260;Réelle
14:30:00;1976;Réelle
14:00:00;1969;Réelle
13:30:00;1789;Réelle
13:00:00;1782;Réelle
12:30:00;1498;Réelle
12:00:00;1595;Réelle
11:30:00;2211;Réelle
11:00:00;1408;Réelle
10:30:00;2024;Réelle
10:00:00;2121;Réelle
09:30:00;1837;Réelle
09:00:00;1934;Réelle
08:30:00;1650;Réelle
08:00:00;1643;Réelle
07:30:00;1463;Réelle
07:00:00;1456;Réelle
06:30:00;2072;Réelle
06:00:00;2169;Réelle
05:30:00;2385;Réelle
05:00:00;2482;Réelle
04:30:00;2198;Réelle
04:00:00;2295;Réelle
03:30:00;2011;Réelle
03:00:00;2108;Réelle
02:30:00;2724;Réelle
02:00:00;2717;Réelle
01:30:00;2537;Réelle
01:00:00;2530;Réelle
00:30:00;2246;Réelle

11/01/2025;;
00:00:00;2416;Réelle
23:30:00;1428;Réelle
23:00:00;1525;Réelle
22:30:00;3041;Réelle
22:00:00;3034;Réelle
21:30:00;2854;Réelle
21:00:00;2847;Réelle
20:30:00;2563;Réelle
20:00:00;2660;Réelle
19:30:00;2376;Réelle
19:00:00;2473;Réelle
18:30:00;3089;Réelle
18:00:00;3186;Réelle
17:30:00;2002;Réelle
17:00:00;2099;Réelle
16:30:00;1815;Réelle
16:00:00;1808;Réelle
15:30:00;1628;Réelle
15:00:00;1621;Réelle
14:30:00;2237;Réelle
14:00:00;1434;Réelle
13:30:00;2050;Réelle
13:00:00;2147;Réelle
12:30:00;1863;Réelle
12:00:00;1960;Réelle
11:30:00;1676;Réelle
11:00:00;1773;Réelle
10:30:00;1489;Réelle
10:00:00;1482;Réelle
09:30:00;2202;Réelle
09:00:00;2195;Réelle
08:30:00;1911;Réelle
08:00:00;2008;Réelle
07:30:00;1724;Réelle
07:00:00;1821;Réelle
06:30:00;1537;Réelle
06:00:00;1634;Réelle
05:30:00;2750;Réelle
05:00:00;1947;Réelle
04:30:00;2563;Réelle
04:00:00;2556;Réelle
03:30:00;2376;Réelle
03:00:00;2369;Réelle
02:30:00;2085;Réelle
02:00:00;2182;Réelle
01:30:00;2798;Réelle
01:00:00;1995;Réelle
00:30:00;2611;Réelle

10/01/2025;;
00:00:00;2677;Réelle
23:30:00;1793;Réelle
23:00:00;1786;Réelle
22:30:00;2506;Réelle
22:00:00;2499;Réelle
21:30:00;3115;Réelle
21:00:00;2312;Réelle
20:30:00;2928;Réelle
20:00:00;3025;Réelle
19:30:00;2741;Réelle
19:00:00;2838;Réelle
18:30:00;2554;Réelle
18:00:00;2651;Réelle
17:30:00;1467;Réelle
17:00:00;1460;Réelle
16:30:00;2180;Réelle
16:00:00;2173;Réelle
15:30:00;1889;Réelle
15:00:00;1986;Réelle
14:30:00;1702;Réelle
14:00:00;1799;Réelle
13:30:00;1515;Réelle
13:00:00;1612;Réelle
12:30:00;2228;Réelle
12:00:00;1425;Réelle
11:30:00;2041;Réelle
11:00:00;2034;Réelle
10:30:00;1854;Réelle
10:00:00;1847;Réelle
09:30:00;1563;Réelle
09:00:00;1660;Réelle
08:30:00;2276;Réelle
08:00:00;1473;Réelle
07:30:00;2089;Réelle
07:00:00;2186;Réelle
06:30:00;1902;Réelle
06:00:00;1999;Réelle
05:30:00;2215;Réelle
05:00:00;2208;Réelle
04:30:00;2028;Réelle
04:00:00;2021;Réelle
03:30:00;2637;Réelle
03:00:00;2734;Réelle
02:30:00;2450;Réelle
02:00:00;2547;Réelle
01:30:00;2263;Réelle
01:00:00;2360;Réelle
00:30:00;2076;Réelle

09/01/2025;;
00:00:00;2142;Réelle
23:30:00;2054;Réelle
23:00:00;2151;Réelle
22:30:00;2767;Réelle
22:00:00;2864;Réelle
21:30:00;2580;Réelle
21:00:00;2677;Réelle
20:30:00;2393;Réelle
20:00:00;2490;Réelle
19:30:00;3106;Réelle
19:00:00;3099;Réelle
18:30:00;2919;Réelle
18:00:00;2912;Réelle
17:30:00;1728;Réelle
17:00:00;1825;Réelle
16:30:00;1541;Réelle
16:00:00;1638;Réelle
15:30:00;2254;Réelle
15:00:00;1451;Réelle
14:30:00;2067;Réelle
14:00:00;2164;Réelle
13:30:00;1880;Réelle
13:00:00;1873;Réelle
12:30:00;1693;Réelle
12:00:00;1686;Réelle
11:30:00;1402;Réelle
11:00:00;1499;Réelle
10:30:00;2115;Réelle
10:00:00;2212;Réelle
09:30:00;1928;Réelle
09:00:00;2025;Réelle
08:30:00;1741;Réelle
08:00:00;1838;Réelle
07:30:00;1554;Réelle
07:00:00;1651;Réelle
06:30:00;2267;Réelle
06:00:00;2260;Réelle
05:30:00;2580;Réelle
05:00:00;2573;Réelle
04:30:00;2289;Réelle
04:00:00;2386;Réelle
03:30:00;2102;Réelle
03:00:00;2199;Réelle
02:30:00;1915;Réelle
02:00:00;2012;Réelle
01:30:00;2628;Réelle
01:00:00;2725;Réelle
00:30:00;2441;Réelle

08/01/2025;;
00:00:00;2507;Réelle
23:30:00;1519;Réelle
23:00:00;1616;Réelle
22:30:00;3132;Réelle
22:00:00;2329;Réelle
21:30:00;2945;Réelle
21:00:00;3042;Réelle
20:30:00;2758;Réelle
20:00:00;2751;Réelle
19:30:00;2571;Réelle
19:00:00;2564;Réelle
18:30:00;3180;Réelle
18:00:00;2377;Réelle
17:30:00;2093;Réelle
17:00:00;2190;Réelle
16:30:00;1906;Réelle
16:00:00;2003;Réelle
15:30:00;1719;Réelle
15:00:00;1816;Réelle
14:30:00;1532;Réelle
14:00:00;1525;Réelle
13:30:00;2245;Réelle
13:00:00;2238;Réelle
12:30:00;1954;Réelle
12:00:00;2051;Réelle
11:30:00;1767;Réelle
11:00:00;1864;Réelle
10:30:00;1580;Réelle
10:00:00;1677;Réelle
09:30:00;2293;Réelle
09:00:00;1490;Réelle
08:30:00;2106;Réelle
08:00:00;2099;Réelle
07:30:00;1919;Réelle
07:00:00;1912;Réelle
06:30:00;1628;Réelle
06:00:00;1725;Réelle
05:30:00;1941;Réelle
05:00:00;2038;Réelle
04:30:00;2654;Réelle
04:00:00;2751;Réelle
03:30:00;2467;Réelle
03:00:00;2564;Réelle
02:30:00;2280;Réelle
02:00:00;2273;Réelle
01:30:00;2093;Réelle
01:00:00;2086;Réelle
00:30:00;2702;Réelle

07/01/2025;;
00:00:00;1972;Réelle
23:30:00;1884;Réelle
23:00:00;1981;Réelle
22:30:00;2597;Réelle
22:00:00;2590;Réelle
21:30:00;2410;Réelle
21:00:00;2403;Réelle
20:30:00;3019;Réelle
20:00:00;3116;Réelle
19:30:00;2832;Réelle
19:00:00;2929;Réelle
18:30:00;2645;Réelle
18:00:00;2742;Réelle
17:30:00;1558;Réelle
17:00:00;1655;Réelle
16:30:00;2271;Réelle
16:00:00;1468;Réelle
15:30:00;2084;Réelle
15:00:00;2077;Réelle
14:30:00;1897;Réelle
14:00:00;1890;Réelle
13:30:00;1606;Réelle
13:00:00;1703;Réelle
12:30:00;1419;Réelle
12:00:00;1516;Réelle
11:30:00;2132;Réelle
11:00:00;2229;Réelle
10:30:00;1945;Réelle
10:00:00;2042;Réelle
09:30:00;1758;Réelle
09:00:00;1751;Réelle
08:30:00;1571;Réelle
08:00:00;1564;Réelle
07:30:00;2180;Réelle
07:00:00;2277;Réelle
06:30:00;1993;Réelle
06:00:00;2090;Réelle
05:30:00;2306;Réelle
05:00:00;2403;Réelle
04:30:00;2119;Réelle
04:00:00;2216;Réelle
03:30:00;1932;Réelle
03:00:00;1925;Réelle
02:30:00;2645;Réelle
02:00:00;2638;Réelle
01:30:00;2354;Réelle
01:00:00;2451;Réelle
00:30:00;2167;Réelle

06/01/2025;;
00:00:00;2233;Réelle
23:30:00;2249;Réelle
23:00:00;2242;Réelle
22:30:00;2962;Réelle
22:00:00;2955;Réelle
21:30:00;2671;Réelle
21:00:00;2768;Réelle
20:30:00;2484;Réelle
20:00:00;2581;Réelle
19:30:00;3197;Réelle
19:00:00;2394;Réelle
18:30:00;3010;Réelle
18:00:00;3107;Réelle
17:30:00;1923;Réelle
17:00:00;1916;Réelle
16:30:00;1736;Réelle
16:00:00;1729;Réelle
15:30:00;1445;Réelle
15:00:00;1542;Réelle
14:30:00;2158;Réelle
14:00:00;2255;Réelle
13:30:00;1971;Réelle
13:00:00;2068;Réelle
12:30:00;1784;Réelle
12:00:00;1881;Réelle
11:30:00;1597;Réelle
11:00:00;1590;Réelle
10:30:00;1410;Réelle
10:00:00;1403;Réelle
09:30:00;2019;Réelle
09:00:00;2116;Réelle
08:30:00;1832;Réelle
08:00:00;1929;Réelle
07:30:00;1645;Réelle
07:00:00;1742;Réelle
06:30:00;1458;Réelle
06:00:00;1555;Réelle
05:30:00;2671;Réelle
05:00:00;2664;Réelle
04:30:00;2484;Réelle
04:00:00;2477;Réelle
03:30:00;2193;Réelle
03:00:00;2290;Réelle
02:30:00;2006;Réelle
02:00:00;2103;Réelle
01:30:00;2719;Réelle
01:00:00;1916;Réelle
00:30:00;2532;Réelle

05/01/2025;;
00:00:00;2598;Réelle
23:30:00;1610;Réelle
23:00:00;1707;Réelle
22:30:00;2323;Réelle
22:00:00;2420;Réelle
21:30:00;3036;Réelle
21:00:00;3133;Réelle
20:30:00;2849;Réelle
20:00:00;2946;Réelle
19:30:00;2662;Réelle
19:00:00;2759;Réelle
18:30:00;2475;Réelle
18:00:00;2468;Réelle
17:30:00;2288;Réelle
17:00:00;2281;Réelle
16:30:00;1997;Réelle
16:00:00;2094;Réelle
15:30:00;1810;Réelle
15:00:00;1907;Réelle
14:30:00;1623;Réelle
14:00:00;1720;Réelle
13:30:00;1436;Réelle
13:00:00;1533;Réelle
12:30:00;2149;Réelle
12:00:00;2142;Réelle
11:30:00;1962;Réelle
11:00:00;1955;Réelle
10:30:00;1671;Réelle
10:00:00;1768;Réelle
09:30:00;1484;Réelle
09:00:00;1581;Réelle
08:30:00;2197;Réelle
08:00:00;2294;Réelle
07:30:00;2010;Réelle
07:00:00;2107;Réelle
06:30:00;1823;Réelle
06:00:00;1816;Réelle
05:30:00;2136;Réelle
05:00:00;2129;Réelle
04:30:00;2745;Réelle
04:00:00;1942;Réelle
03:30:00;2558;Réelle
03:00:00;2655;Réelle
02:30:00;2371;Réelle
02:00:00;2468;Réelle
01:30:00;2184;Réelle
01:00:00;2281;Réelle
00:30:00;1997;Réelle

04/01/2025;;
00:00:00;2063;Réelle
23:30:00;1975;Réelle
23:00:00;2072;Réelle
22:30:00;2688;Réelle
22:00:00;2785;Réelle
21:30:00;2501;Réelle
21:00:00;2598;Réelle
20:30:00;2314;Réelle
20:00:00;2307;Réelle
19:30:00;3027;Réelle
19:00:00;3020;Réelle
18:30:00;2736;Réelle
18:00:00;2833;Réelle
17:30:00;1649;Réelle
17:00:00;1746;Réelle
16:30:00;1462;Réelle
16:00:00;1559;Réelle
15:30:00;2175;Réelle
15:00:00;2272;Réelle
14:30:00;1988;Réelle
14:00:00;1981;Réelle
13:30:00;1801;Réelle
13:00:00;1794;Réelle
12:30:00;1510;Réelle
12:00:00;1607;Réelle
11:30:00;2223;Réelle
11:00:00;1420;Réelle
10:30:00;2036;Réelle
10:00:00;2133;Réelle
09:30:00;1849;Réelle
09:00:00;1946;Réelle
08:30:00;1662;Réelle
08:00:00;1655;Réelle
07:30:00;1475;Réelle
07:00:00;1468;Réelle
06:30:00;2084;Réelle
06:00:00;2181;Réelle
05:30:00;2397;Réelle
05:00:00;2494;Réelle
04:30:00;2210;Réelle
04:00:00;2307;Réelle
03:30:00;2023;Réelle
03:00:00;2120;Réelle
02:30:00;2736;Réelle
02:00:00;2729;Réelle
01:30:00;2549;Réelle
01:00:00;2542;Réelle
00:30:00;2258;Réelle

03/01/2025;;
00:00:00;2428;Réelle
23:30:00;1440;Réelle
23:00:00;1537;Réelle
22:30:00;3053;Réelle
22:00:00;3150;Réelle
21:30:00;2866;Réelle
21:00:00;2859;Réelle
20:30:00;2679;Réelle
20:00:00;2672;Réelle
19:30:00;2388;Réelle
19:00:00;2485;Réelle
18:30:00;3101;Réelle
18:00:00;3198;Réelle
17:30:00;2014;Réelle
17:00:00;2111;Réelle
16:30:00;1827;Réelle
16:00:00;1924;Réelle
15:30:00;1640;Réelle
15:00:00;1633;Réelle
14:30:00;1453;Réelle
14:00:00;1446;Réelle
13:30:00;2062;Réelle
13:00:00;2159;Réelle
12:30:00;1875;Réelle
12:00:00;1972;Réelle
11:30:00;1688;Réelle
11:00:00;1785;Réelle
10:30:00;1501;Réelle
10:00:00;1598;Réelle
09:30:00;2214;Réelle
09:00:00;2207;Réelle
08:30:00;2027;Réelle
08:00:00;2020;Réelle
07:30:00;1736;Réelle
07:00:00;1833;Réelle
06:30:00;1549;Réelle
06:00:00;1646;Réelle
05:30:00;2762;Réelle
05:00:00;1959;Réelle
04:30:00;2575;Réelle
04:00:00;2672;Réelle
03:30:00;2388;Réelle
03:00:00;2381;Réelle
02:30:00;2201;Réelle
02:00:00;2194;Réelle
01:30:00;1910;Réelle
01:00:00;2007;Réelle
00:30:00;2623;Réelle

02/01/2025;;
00:00:00;2689;Réelle
23:30:00;1805;Réelle
23:00:00;1798;Réelle
22:30:00;2518;Réelle
22:00:00;2511;Réelle
21:30:00;3127;Réelle
21:00:00;2324;Réelle
20:30:00;2940;Réelle
20:00:00;3037;Réelle
19:30:00;2753;Réelle
19:00:00;2850;Réelle
18:30:00;2566;Réelle
18:00:00;2663;Réelle
17:30:00;1479;Réelle
17:00:00;1472;Réelle
16:30:00;2192;Réelle
16:00:00;2185;Réelle
15:30:00;1901;Réelle
15:00:00;1998;Réelle
14:30:00;1714;Réelle
14:00:00;1811;Réelle
13:30:00;1527;Réelle
13:00:00;1624;Réelle
12:30:00;2240;Réelle
12:00:00;1437;Réelle
11:30:00;2053;Réelle
11:00:00;2046;Réelle
10:30:00;1866;Réelle
10:00:00;1859;Réelle
09:30:00;1575;Réelle
09:00:00;1672;Réelle
08:30:00;2288;Réelle
08:00:00;1485;Réelle
07:30:00;2101;Réelle
07:00:00;2198;Réelle
06:30:00;1914;Réelle
06:00:00;2011;Réelle
05:30:00;2227;Réelle
05:00:00;2220;Réelle
04:30:00;2040;Réelle
04:00:00;2033;Réelle
03:30:00;2649;Réelle
03:00:00;2746;Réelle
02:30:00;2462;Réelle
02:00:00;2559;Réelle
01:30:00;2275;Réelle
01:00:00;2372;Réelle
00:30:00;2088;Réelle

01/01/2025;;
00:00:00;2154;Réelle
23:30:00;2170;Réelle
23:00:00;2163;Réelle
22:30:00;2779;Réelle
22:00:00;2876;Réelle
21:30:00;2592;Réelle
21:00:00;2689;Réelle
20:30:00;2405;Réelle
20:00:00;2502;Réelle
19:30:00;3118;Réelle
19:00:00;2315;Réelle
18:30:00;2931;Réelle
18:00:00;2924;Réelle
17:30:00;1844;Réelle
17:00:00;1837;Réelle
16:30:00;1553;Réelle
16:00:00;1650;Réelle
15:30:00;2266;Réelle
15:00:00;1463;Réelle
14:30:00;2079;Réelle
14:00:00;2176;Réelle
13:30:00;1892;Réelle
13:00:00;1989;Réelle
12:30:00;1705;Réelle
12:00:00;1698;Réelle
11:30:00;1518;Réelle
11:00:00;1511;Réelle
10:30:00;2127;Réelle
10:00:00;2224;Réelle
09:30:00;1940;Réelle
09:00:00;2037;Réelle
08:30:00;1753;Réelle
08:00:00;1850;Réelle
07:30:00;1566;Réelle
07:00:00;1663;Réelle
06:30:00;2279;Réelle
06:00:00;2272;Réelle
05:30:00;2592;Réelle
05:00:00;2585;Réelle
04:30:00;2301;Réelle
04:00:00;2398;Réelle
03:30:00;2114;Réelle
03:00:00;2211;Réelle
02:30:00;1927;Réelle
02:00:00;2024;Réelle
01:30:00;2640;Réelle
01:00:00;2737;Réelle
00:30:00;2453;Réelle

31/12/2024;;
00:00:00;2519;Réelle
23:30:00;1531;Réelle
23:00:00;1628;Réelle
22:30:00;3144;Réelle
22:00:00;2341;Réelle
21:30:00;2957;Réelle
21:00:00;3054;Réelle
20:30:00;2770;Réelle
20:00:00;2763;Réelle
19:30:00;2583;Réelle
19:00:00;2576;Réelle
18:30:00;3192;Réelle
18:00:00;2389;Réelle
17:30:00;2105;Réelle
17:00:00;2202;Réelle
16:30:00;1918;Réelle
16:00:00;2015;Réelle
15:30:00;1731;Réelle
15:00:00;1828;Réelle
14:30:00;1544;Réelle
14:00:00;1537;Réelle
13:30:00;2257;Réelle
13:00:00;2250;Réelle
12:30:00;1966;Réelle
12:00:00;2063;Réelle
11:30:00;1779;Réelle
11:00:00;1876;Réelle
10:30:00;1592;Réelle
10:00:00;1689;Réelle
09:30:00;1405;Réelle
09:00:00;1502;Réelle
08:30:00;2118;Réelle
08:00:00;2111;Réelle
07:30:00;1931;Réelle
07:00:00;1924;Réelle
06:30:00;1640;Réelle
06:00:00;1737;Réelle
05:30:00;1953;Réelle
05:00:00;2050;Réelle
04:30:00;2666;Réelle
04:00:00;2763;Réelle
03:30:00;2479;Réelle
03:00:00;2576;Réelle
02:30:00;2292;Réelle
02:00:00;2285;Réelle
01:30:00;2105;Réelle
01:00:00;2098;Réelle
00:30:00;2714;Réelle

30/12/2024;;
00:00:00;1984;Réelle
23:30:00;1896;Réelle
23:00:00;1993;Réelle
22:30:00;2609;Réelle
22:00:00;2706;Réelle
21:30:00;2422;Réelle
21:00:00;2415;Réelle
20:30:00;3135;Réelle
20:00:00;3128;Réelle
19:30:00;2844;Réelle
19:00:00;2941;Réelle
18:30:00;2657;Réelle
18:00:00;2754;Réelle
17:30:00;1570;Réelle
17:00:00;1667;Réelle
16:30:00;2283;Réelle
16:00:00;1480;Réelle
15:30:00;2096;Réelle
15:00:00;2089;Réelle
14:30:00;1909;Réelle
14:00:00;1902;Réelle
13:30:00;1618;Réelle
13:00:00;1715;Réelle
12:30:00;1431;Réelle
12:00:00;1528;Réelle
11:30:00;2144;Réelle
11:00:00;2241;Réelle
10:30:00;1957;Réelle
10:00:00;2054;Réelle
09:30:00;1770;Réelle
09:00:00;1763;Réelle
08:30:00;1583;Réelle
08:00:00;1576;Réelle
07:30:00;2192;Réelle
07:00:00;2289;Réelle
06:30:00;2005;Réelle
06:00:00;2102;Réelle
05:30:00;2318;Réelle
05:00:00;2415;Réelle
04:30:00;2131;Réelle
04:00:00;2228;Réelle
03:30:00;1944;Réelle
03:00:00;1937;Réelle
02:30:00;2657;Réelle
02:00:00;2650;Réelle
01:30:00;2366;Réelle
01:00:00;2463;Réelle
00:30:00;2179;Réelle

29/12/2024;;
00:00:00;2245;Réelle
23:30:00;2261;Réelle
23:00:00;2254;Réelle
22:30:00;2974;Réelle
22:00:00;2967;Réelle
21:30:00;2683;Réelle
21:00:00;2780;Réelle
20:30:00;2496;Réelle
20:00:00;2593;Réelle
19:30:00;2309;Réelle
19:00:00;2406;Réelle
18:30:00;3022;Réelle
18:00:00;3119;Réelle
17:30:00;1935;Réelle
17:00:00;1928;Réelle
16:30:00;1748;Réelle
16:00:00;1741;Réelle
15:30:00;1457;Réelle
15:00:00;1554;Réelle
14:30:00;2170;Réelle
14:00:00;2267;Réelle
13:30:00;1983;Réelle
13:00:00;2080;Réelle
12:30:00;1796;Réelle
12:00:00;1893;Réelle
11:30:00;1609;Réelle
11:00:00;1602;Réelle
10:30:00;1422;Réelle
10:00:00;1415;Réelle
09:30:00;2031;Réelle
09:00:00;2128;Réelle
08:30:00;1844;Réelle
08:00:00;1941;Réelle
07:30:00;1657;Réelle
07:00:00;1754;Réelle
06:30:00;1470;Réelle
06:00:00;1567;Réelle
05:30:00;2683;Réelle
05:00:00;2676;Réelle
04:30:00;2496;Réelle
04:00:00;2489;Réelle
03:30:00;2205;Réelle
03:00:00;2302;Réelle
02:30:00;2018;Réelle
02:00:00;2115;Réelle
01:30:00;2731;Réelle
01:00:00;1928;Réelle
00:30:00;2544;Réelle

28/12/2024;;
00:00:00;2610;Réelle
23:30:00;1726;Réelle
23:00:00;1719;Réelle
22:30:00;2335;Réelle
22:00:00;2432;Réelle
21:30:00;3048;Réelle
21:00:00;3145;Réelle
20:30:00;2861;Réelle
20:00:00;2958;Réelle
19:30:00;2674;Réelle
19:00:00;2771;Réelle
18:30:00;2487;Réelle
18:00:00;2480;Réelle
17:30:00;1400;Réelle
17:00:00;2293;Réelle
16:30:00;2009;Réelle
16:00:00;2106;Réelle
15:30:00;1822;Réelle
15:00:00;1919;Réelle
14:30:00;1635;Réelle
14:00:00;1732;Réelle
13:30:00;1448;Réelle
13:00:00;1545;Réelle
12:30:00;2161;Réelle
12:00:00;2154;Réelle
11:30:00;1974;Réelle
11:00:00;1967;Réelle
10:30:00;1683;Réelle
10:00:00;1780;Réelle
09:30:00;1496;Réelle
09:00:00;1593;Réelle
08:30:00;2209;Réelle
08:00:00;1406;Réelle
07:30:00;2022;Réelle
07:00:00;2119;Réelle
06:30:00;1835;Réelle
06:00:00;1828;Réelle
05:30:00;2148;Réelle
05:00:00;2141;Réelle
04:30:00;2757;Réelle
04:00:00;1954;Réelle
03:30:00;2570;Réelle
03:00:00;2667;Réelle
02:30:00;2383;Réelle
02:00:00;2480;Réelle
01:30:00;2196;Réelle
01:00:00;2293;Réelle
00:30:00;2009;Réelle

27/12/2024;;
00:00:00;2075;Réelle
23:30:00;1987;Réelle
23:00:00;2084;Réelle
22:30:00;2700;Réelle
22:00:00;2797;Réelle
21:30:00;2513;Réelle
21:00:00;2610;Réelle
20:30:00;2326;Réelle
20:00:00;2319;Réelle
19:30:00;3039;Réelle
19:00:00;3032;Réelle
18:30:00;2748;Réelle
18:00:00;2845;Réelle
17:30:00;1661;Réelle
17:00:00;1758;Réelle
16:30:00;1474;Réelle
16:00:00;1571;Réelle
15:30:00;2187;Réelle
15:00:00;2284;Réelle
14:30:00;2000;Réelle
14:00:00;1993;Réelle
13:30:00;1813;Réelle
13:00:00;1806;Réelle
12:30:00;1522;Réelle
12:00:00;1619;Réelle
11:30:00;2235;Réelle
11:00:00;1432;Réelle
10:30:00;2048;Réelle
10:00:00;2145;Réelle
09:30:00;1861;Réelle
09:00:00;1958;Réelle
08:30:00;1674;Réelle
08:00:00;1667;Réelle
07:30:00;1487;Réelle
07:00:00;1480;Réelle
06:30:00;2096;Réelle
06:00:00;2193;Réelle
05:30:00;2409;Réelle
05:00:00;2506;Réelle
04:30:00;2222;Réelle
04:00:00;2319;Réelle
03:30:00;2035;Réelle
03:00:00;2132;Réelle
02:30:00;2748;Réelle
02:00:00;1945;Réelle
01:30:00;2561;Réelle
01:00:00;2554;Réelle
00:30:00;2374;Réelle

26/12/2024;;
00:00:00;2440;Réelle
23:30:00;1452;Réelle
23:00:00;1549;Réelle
22:30:00;3065;Réelle
22:00:00;3162;Réelle
21:30:00;2878;Réelle
21:00:00;2871;Réelle
20:30:00;2691;Réelle
20:00:00;2684;Réelle
19:30:00;2400;Réelle
19:00:00;2497;Réelle
18:30:00;3113;Réelle
18:00:00;2310;Réelle
17:30:00;2026;Réelle
17:00:00;2123;Réelle
16:30:00;1839;Réelle
16:00:00;1936;Réelle
15:30:00;1652;Réelle
15:00:00;1645;Réelle
14:30:00;1465;Réelle
14:00:00;1458;Réelle
13:30:00;2074;Réelle
13:00:00;2171;Réelle
12:30:00;1887;Réelle
12:00:00;1984;Réelle
11:30:00;1700;Réelle
11:00:00;1797;Réelle
10:30:00;1513;Réelle
10:00:00;1610;Réelle
09:30:00;2226;Réelle
09:00:00;2219;Réelle
08:30:00;2039;Réelle
08:00:00;2032;Réelle
07:30:00;1748;Réelle
07:00:00;1845;Réelle
06:30:00;1561;Réelle
06:00:00;1658;Réelle
05:30:00;2774;Réelle
05:00:00;1971;Réelle
04:30:00;2587;Réelle
04:00:00;2684;Réelle
03:30:00;2400;Réelle
03:00:00;2393;Réelle
02:30:00;2213;Réelle
02:00:00;2206;Réelle
01:30:00;1922;Réelle
01:00:00;2019;Réelle
00:30:00;2635;Réelle

25/12/2024;;
00:00:00;2701;Réelle
23:30:00;1817;Réelle
23:00:00;1810;Réelle
22:30:00;2530;Réelle
22:00:00;2523;Réelle
21:30:00;3139;Réelle
21:00:00;2336;Réelle
20:30:00;2952;Réelle
20:00:00;3049;Réelle
19:30:00;2765;Réelle
19:00:00;2862;Réelle
18:30:00;2578;Réelle
18:00:00;2675;Réelle
17:30:00;1491;Réelle
17:00:00;1484;Réelle
16:30:00;2204;Réelle
16:00:00;2197;Réelle
15:30:00;1913;Réelle
15:00:00;2010;Réelle
14:30:00;1726;Réelle
14:00:00;1823;Réelle
13:30:00;1539;Réelle
13:00:00;1636;Réelle
12:30:00;2252;Réelle
12:00:00;1449;Réelle
11:30:00;2065;Réelle
11:00:00;2162;Réelle
10:30:00;1878;Réelle
10:00:00;1871;Réelle
09:30:00;1587;Réelle
09:00:00;1684;Réelle
08:30:00;1400;Réelle
08:00:00;1497;Réelle
07:30:00;2113;Réelle
07:00:00;2210;Réelle
06:30:00;1926;Réelle
06:00:00;2023;Réelle
05:30:00;2239;Réelle
05:00:00;2336;Réelle
04:30:00;2052;Réelle
04:00:00;2045;Réelle
03:30:00;2765;Réelle
03:00:00;2758;Réelle
02:30:00;2474;Réelle
02:00:00;2571;Réelle
01:30:00;2287;Réelle
01:00:00;2384;Réelle
00:30:00;2100;Réelle

24/12/2024;;
00:00:00;2166;Réelle
23:30:00;2182;Réelle
23:00:00;2175;Réelle
22:30:00;2791;Réelle
22:00:00;2888;Réelle
21:30:00;2604;Réelle
21:00:00;2701;Réelle
20:30:00;2417;Réelle
20:00:00;2514;Réelle
19:30:00;3130;Réelle
19:00:00;2327;Réelle
